Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Cyprus;CYP;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0500604;0,0563675;0,1110346;0,4101207;0,6733435;4,3782721;8,8905392;11,3423987;15,2553944;18,8187590;28,3200000;30,0900000;33,8300000;32,8100000;35,8300000;40,7700000;42,3100000;49,8100000;52,9900000;56,8598924;60,6898684;65,4548000;69,3300000;71,7157409;75,9002054;80,7431890;84,4335825;86,0636300;90,8019464;90,7595156;89,6009537
Czechia;CZE;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,5813195;1,2592178;1,4535758;1,9403782;2,9156987;3,8959061;6,8328020;9,7805279;14,6971721;23,9300000;34,3000000;35,5000000;35,2700000;47,9300000;51,9300000;62,9700000;64,4300000;68,8200000;70,4900000;73,4300078;74,1104000;74,2317116;75,6688387;76,4811987;78,7191729;80,6881675;80,8669444;81,3388971;82,6706243;84,5400938
Germany;DEU;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,1258922;0,2502742;0,4352853;0,4636351;0,9225410;1,8377378;3,0548052;6,7110875;9,8778524;20,8459826;30,2163466;31,6509394;48,8200000;55,9000000;64,7300000;68,7100000;72,1600000;75,1600000;78,0000000;79,0000000;82,0000000;81,2699995;82,3499985;84,1700000;86,1900000;87,5897994;84,1652066;84,3941537;87,0371121;88,1345169;89,8129413;91,4306097;91,6298438
Djibouti;DJI;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0160308;0,0311662;0,0829415;0,0946960;0,1057619;0,1945005;0,3435263;0,4869717;0,6259402;0,7813172;0,9536114;1,2700412;1,6200000;2,2600000;4,0000000;6,5000000;7,0000000;9,4000000;12,7000000;17,0000000;22,9000000;30,8000000;55,6814093;58,0000000;59,3419661;61,2615227;68,8631845;
Dominica;DMA;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,5487627;1,1655181;;2,9253452;2,9321644;8,8148442;13,2452280;18,4248928;23,6204199;30,3196131;38,5436433;39,3981743;40,2744630;41,1600000;42,0200000;47,4500000;48,6000000;49,8000000;51,0000000;57,5000000;65,0000000;67,0300000;69,6196688;;73,3819485;77,0650479;80,9330051;
Denmark;DNK;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0972773;0,1940565;0,3869140;0,5783300;1,3443078;3,8256564;5,7149878;11,3820049;22,6687462;30,5920407;39,1724309;42,9575247;64,2500000;76,2600000;80,9300000;82,7400000;86,6500000;85,0300000;85,0200000;86,8400000;88,7200000;89,8100134;92,2600117;94,6297000;95,9900000;96,3305016;96,9677853;97,0993622;97,3192044;98,0464348;96,5491457;98,8658506;97,8601181
Dominican Republic;DOM;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0172336;0,0749871;0,1426876;0,2339142;1,1047439;3,7046924;4,4293907;6,8237257;7,8983929;8,8655535;11,4831978;14,8449284;17,6600000;20,8200000;27,7200000;31,4000000;38,0000000;42,3200000;45,9000000;49,5800000;54,2157663;63,8708647;67,5712453;74,8220484;79,7154540;82,1983058;85,2429864;
Algeria;DZA;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0003607;0,0017690;0,0017385;0,0102685;0,0202386;0,1995238;0,4917057;0,6461140;1,5916413;2,1953597;4,6344751;5,8439421;7,3759850;9,4511906;10,1800000;11,2300000;12,5000000;14,9000000;18,2000000;22,5000000;29,5000000;38,2000000;42,9455269;47,6910552;49,0384681;58,9775746;63,9499961;70,7700000;
East Asia & Pacific (excluding high income);EAP;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000018;0,0000234;0,0008750;0,0036452;0,0119204;0,0338077;0,0947103;0,3242812;0,8529056;1,8920683;2,7790632;4,4020740;5,7538469;6,8745015;8,3129462;10,1669419;14,3659625;19,2288456;23,7212487;28,9159054;32,3378011;35,6916864;38,2578824;41,1713474;44,1188770;47,6528246;50,0569098;55,7539557;60,2234488;66,1712960;70,2886714;75,2985289
Early-demographic dividend;EAR;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0002606;0,0010027;0,0024261;0,0055896;0,0116753;0,0409271;0,0807981;0,1632430;0,3424111;0,6107634;1,2286408;1,6822352;2,8261783;3,4016725;4,2160440;4,8842473;5,7628204;7,3282757;8,4903760;9,6776624;12,7905077;15,3433642;17,0745849;18,9620832;21,4347535;24,4198893;27,1275172;29,8971406;32,7502176;39,5918876;48,1769402;51,9495671;
East Asia & Pacific;EAS;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0073482;0,0151384;0,0317650;0,0630624;0,1091003;0,1950887;0,4719074;1,0940213;1,9024576;3,4426507;5,6379837;7,3167274;9,0645182;10,6115698;12,6660213;14,7308561;16,6757062;20,8088442;25,2751197;29,5132515;34,2289325;37,3541291;40,4039242;43,2619699;46,0587042;48,8624169;52,2355010;54,3766974;59,4315777;63,6674336;68,9010658;72,2482605;76,1363202
Europe & Central Asia (excluding high income);ECA;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0002782;0,0070656;0,0327919;0,0848576;0,1857247;0,3547821;0,5744858;1,0064638;1,8717901;2,7798766;4,9289377;7,1990165;10,4491075;11,8939993;14,4220956;19,8938028;25,3509711;32,0535892;37,5986569;43,8856836;49,6834736;52,6783857;56,7145161;58,6032633;62,4048787;66,2981281;72,7511701;76,8699099;79,8946560;83,6088342;
Europe & Central Asia;ECS;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0480308;0,1018675;0,1806022;0,2796513;0,5242345;0,9894896;1,8340969;3,3421965;5,4118756;9,2022539;13,1269850;16,3362484;22,9568093;28,2521620;32,2374688;35,0943892;37,9808567;43,5834197;48,1393838;52,7337135;57,0336545;60,1892398;63,8728105;66,1819115;68,8333564;69,8809311;72,3127038;74,4995571;78,9155583;81,2918950;83,7154127;86,5140159;88,1010299
Ecuador;ECU;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0051180;0,0164008;0,0348336;0,0438336;0,0861613;0,1102180;0,1252728;0,8233716;1,4621885;2,6704437;4,2607969;4,4602283;4,8344426;5,9942552;7,2000000;10,8000000;18,8000000;24,6000000;29,0300000;31,3668084;35,1351465;40,2791219;45,5903907;48,9404338;54,0629247;55,8000000;57,5000000;59,2000000;70,7000000;76,2028977;69,7181135
Egypt, Arab Rep,;EGY;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0009758;0,0063833;0,0313196;0,0614669;0,0904802;0,1479874;0,2904453;0,6412650;0,8389456;2,7199997;4,0378851;11,9200000;12,7500000;13,6600000;16,0300000;18,0100000;20,0000000;21,6000000;25,6000000;26,4000000;29,4000000;33,8946039;37,8193834;41,2480671;44,9502043;46,9243368;57,2828664;71,9142010;72,0600000;72,1980652
Euro area;EMU;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0726351;0,1604172;0,3114885;0,4593253;0,8291430;1,6672991;2,8785670;5,0944402;7,9979224;15,1986295;22,4740886;27,3121305;35,1013016;42,0126090;47,3736061;51,1518826;54,9147852;61,3684976;64,8579046;67,2233168;71,0839581;71,9869727;74,0951706;75,8397674;77,0884579;77,4959155;77,9942346;79,6720364;83,0026189;83,4011398;85,2948102;87,2919727;89,2969149
Eritrea;ERI;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0090177;0,0087742;0,0254950;0,1367119;0,1578153;0,2270901;;;;;0,4100000;0,4700000;0,5400000;0,6100000;0,7000000;0,8000000;0,9000000;0,9900000;1,0837331;1,1771187;1,3089070;;8,8323084;14,1799871;21,7303863;
Spain;ESP;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0128736;0,0256862;0,0768455;0,1276897;0,2800697;0,3808007;1,3318474;2,8033196;4,3618924;7,0850397;13,6249608;18,1487227;20,3900000;39,9300000;44,0100000;47,8800000;50,3700000;55,1100000;59,6000000;62,4000000;65,8000000;67,0899994;69,8099999;71,6350000;76,1900000;78,6896319;80,5613329;84,6022457;86,1072355;90,7186653;93,2056489;93,8975216;94,4855432
Estonia;EST;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0654848;0,3007113;1,1597509;2,7789685;3,5251111;5,7062765;10,7960348;14,5008972;28,5769538;31,5274898;41,5200000;45,3200000;53,2000000;61,4500000;63,5100000;66,1900000;70,5800000;72,5000000;74,1000000;76,5000000;78,3899259;80,0043000;84,2415280;88,4097035;87,2402328;88,1024569;89,3570078;90,2289282;89,0582867;90,9797017;91,0212897
Ethiopia;ETH;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000175;0,0017034;0,0049667;0,0096635;0,0125416;0,0152638;0,0371624;0,0724023;0,1058117;0,1553345;0,2196598;0,3105927;0,3700000;0,4500000;0,5400000;0,7500000;1,1000000;2,9000000;4,6000000;7,7000000;13,8551756;15,3669239;15,6000000;15,9000000;16,1523255;16,4229473;16,6981031;
European Union;EUU;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0668586;0,1454570;0,2722378;0,4152275;0,7851768;1,5143852;2,6231687;4,7996294;7,6887729;13,6330095;19,6563979;24,1363027;32,1346119;38,6023063;44,1830195;48,2966369;52,6079027;58,2925271;62,2982306;65,0813308;68,7339429;69,6348211;71,8285880;73,5875965;75,1709468;75,6587202;76,9099742;78,7026901;81,7418206;82,7518160;84,7698361;86,9709406;88,8507673
Fragile and conflict affected situations;FCS;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0005014;0,0017970;0,0036409;0,0097521;0,0290520;0,0625145;0,1417610;0,2440327;0,3770400;0,4486203;0,7041788;1,0725586;1,4550885;2,3323717;3,1936784;4,3588535;5,2459302;6,7139971;8,3977907;9,7822724;11,7886771;13,6307409;15,8278752;18,3922627;20,7278311;23,9414947;26,9774038;30,0507643;34,4256332;38,4399998;
Finland;FIN;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,4010877;1,3974393;1,8868798;2,5684613;4,9150986;13,9003039;16,7800753;19,4586828;25,4525249;32,2950923;37,2484617;43,1053634;62,4300000;69,2200000;72,3900000;74,4800000;79,6600000;80,7800000;83,6700000;82,4900000;86,8900000;88,7099949;89,8799980;91,5144000;86,5303928;86,4221333;87,7036500;87,4689291;88,8899600;89,6073851;92,1702711;92,8080608;92,9887947
Fiji;FJI;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0066784;0,0079074;0,0091153;0,0644371;0,2234548;0,6331679;0,9424621;1,4968547;1,8579786;6,1526497;6,7254347;7,4129435;8,4536366;9,6000384;10,8978311;13,0000000;17,0000000;20,0000000;28,0000000;33,7423568;35,2000000;37,4000000;42,5000000;49,4200000;65,7800000;68,9000000;77,1866968;84,8767809;87,6599665;
France;FRA;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0527779;0,1401139;0,2790495;0,5906194;0,8998674;1,6379472;2,5840340;4,2550039;6,3197787;9,1253179;14,3079239;26,3259036;30,1800000;36,1400000;39,1500000;42,8700000;46,8700000;66,0900000;70,6800000;71,5800000;77,2800000;77,8199990;81,4400000;81,9198000;83,7500000;78,0060377;79,2698113;80,5024597;82,0431868;83,3397441;84,7064091;86,0954858;85,3333155
Faroe Islands;FRO;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;2,3187868;4,6012976;11,3378685;22,2975384;32,9163924;43,2469835;53,2992218;58,9126410;66,5335995;67,9026317;69,3594451;75,9800000;75,5700000;75,1800000;75,2000000;80,7321728;85,3351892;90,0000000;93,3000000;94,2000000;95,1086817;97,5819589;;;;;
Micronesia, Fed, Sts,;FSM;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,2780378;0,5706768;1,8587188;2,7975941;3,7348621;4,6605272;5,5700997;9,2325021;11,0178673;11,8813691;12,7503393;13,6211327;14,4900000;15,3500000;20,0000000;22,8000000;25,9744230;27,8000000;29,6500000;31,5010813;33,3521626;35,3040529;;39,8512570;40,1294671;40,4096194;
Gabon;GAB;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0479990;0,1701249;0,2490096;1,2161406;1,3476202;1,9395301;2,6595866;2,9790698;4,8932648;5,4892008;5,7670046;7,5000000;9,5000000;13,0000000;18,0000000;24,0000000;30,5380334;38,0712093;45,7845365;48,0522738;50,3201202;59,6000000;68,6855030;70,7887480;71,7494064;
United Kingdom;GBR;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0873553;0,1742309;0,2606152;0,5197620;1,0366092;1,8951683;4,1236503;7,3853990;13,6699831;21,2936383;26,8217544;33,4810949;56,4800000;64,8200000;65,6100000;70,0000000;68,8200000;75,0900000;78,3900000;83,5600000;85,0000000;85,3799986;87,4799984;89,8441000;91,6100000;92,0002999;94,7758006;90,4245505;90,6920090;92,5166286;94,8182013;96,6802366;
Georgia;GEO;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0118369;0,0400654;0,0609303;0,1028310;0,4163436;0,4847463;0,9923444;1,5878756;2,5588165;3,8862214;6,0794576;7,5268768;8,2600000;10,0100000;20,0700000;26,9000000;31,5200000;36,9400000;43,3000000;44,0000000;47,5697596;58,4592896;59,7055046;62,7179082;68,8467136;72,5315749;76,4427145;78,7112754
Ghana;GHA;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0003479;0,0056488;0,0275375;0,0322404;0,1048955;0,1536153;0,2000081;0,8302840;1,1930579;1,7167977;1,8311975;2,7231760;3,8500000;4,2700000;5,4400000;7,8000000;9,0000000;10,6000000;15,0000000;19,0000000;23,0000000;28,0000000;37,8841526;43,0000000;45,0096307;56,6821598;68,2000000;
Gibraltar;GIB;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;2,6629073;4,1837943;5,9369783;19,1316381;21,1711094;23,6702398;28,3257798;32,8860826;39,0701309;45,2986475;51,6100000;58,0000000;65,0700000;65,0000000;65,0000000;65,0170000;;;;94,4444716;;;;;;
Guinea;GIN;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0001383;0,0006686;0,0019489;0,0038031;0,0062034;0,0608089;0,0954249;0,1755419;0,4020227;0,4509604;0,5088193;0,5422542;0,6374921;0,7800253;0,9200000;0,9400000;1,0000000;2,0000000;3,1000000;4,5000000;6,4000000;9,2000000;13,1000000;18,7000000;21,8300230;23,3662603;28,8232306;34,6801239;
Gambia, The;GMB;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0092175;0,0355074;0,0513113;0,2060945;0,7158270;0,9217949;1,3367912;1,7967799;2,4367812;3,3080035;3,7990011;5,2376912;6,2050374;6,8800000;7,6300000;9,2000000;10,8703000;12,4492287;14,0000000;15,5600000;17,6000000;19,9000000;22,5000000;25,5000000;28,8048720;31,6041910;32,9622897;
Guinea-Bissau;GNB;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;0,0163891;0,0240604;0,1177024;0,2301032;0,2995691;1,0229932;1,3541975;1,8081422;1,9013653;2,0571967;2,2063022;2,3548887;2,3032806;2,4500000;2,6720000;2,8939906;3,1000000;3,3200000;6,1000000;13,8000000;14,8000000;15,7000000;22,9200903;27,9052806;35,1549874;
Equatorial Guinea;GNQ;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;0,0414623;0,0944238;0,0974159;0,1323547;0,1652604;0,3211980;0,5205243;0,8439303;1,1497897;1,2791936;1,5571231;1,8200000;2,1300000;6,0000000;11,5000000;13,9431822;16,4000000;18,8600000;21,3199999;23,7799999;26,2399990;;49,1336630;53,8361408;53,9224022;
Greece;GRC;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0487888;0,0482916;0,1910622;0,3781743;0,7496165;1,3953608;1,8496347;3,2218218;6,8772921;9,1388373;10,9350258;14,6700000;17,8000000;21,4200000;24,0000000;32,2500000;35,8800000;38,2000000;42,4000000;44,4000000;51,6499952;55,0699934;59,8663000;63,2100000;66,8349595;69,0879155;69,8929707;72,2383734;75,6712067;78,1158447;78,4942637;83,1706633
Grenada;GRD;Individuals using the Internet (% of population);IT.NET.USER.ZS;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,2980330;0,9908839;1,4848545;2,4731661;4,0639080;5,1281040;14,7588406;18,6451822;19,5706206;20,4878049;21,3959912;22,2900000;23,1800000;24,0500000;27,0000000;30,0000000;32,0000000;35,0000000;51,6000000;52,5000000;53,3000000;54,2000000;61,4000000;69,6121902;74,7218539;77,7672366;
Greenland;GRL;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0647121;0,0539403;1,7967192;7,9545047;14,6544472;21,6026133;31,7478112;35,4641369;44,1547890;54,5342598;56,0990148;57,7034045;59,3616873;61,0700000;62,8200000;62,8300000;63,0000000;64,0000000;64,8960101;65,8000000;66,7000000;67,6004435;68,5008737;69,4824618;;;;;
Guatemala;GTM;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0029980;0,0195349;0,0954760;0,4665904;0,5926529;0,7123329;1,7382018;3,3917463;4,5488549;5,1000000;5,7000000;6,5000000;7,3000000;8,3000000;9,3000000;10,5000000;12,3000000;16,0000000;19,7000000;23,4000000;28,8059416;34,5093261;37,9000000;41,5000000;44,4010498;47,5123417;50,8416495;
Guam;GUM;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,3484539;0,6595309;1,3561069;2,3445716;4,5012842;8,4971763;16,1131270;25,3802275;31,1922943;33,7166818;36,1617878;38,5598776;43,8514430;46,1504736;48,4187022;50,6420284;54,0400000;57,7000000;61,5341593;65,4000000;69,2700000;73,1400000;77,0099999;80,5054656;;;;;
Guyana;GUY;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0658541;0,1318280;0,2640881;0,4000000;0,6000000;1,0000000;1,5000000;2,4000000;3,7000000;5,7000000;8,9000000;13,8000000;18,2000000;23,9000000;29,9000000;30,0000000;30,5000000;31,0000000;32,0000000;34,0000000;35,6600000;37,3258368;;78,6399433;81,8019792;84,7935727;
High income;HIC;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2522311;0,4093943;0,6522621;0,9309150;1,8784255;3,5311250;6,4933476;10,2516450;15,4348772;22,2882289;29,8971353;35,8607494;44,1541173;48,8329725;54,0430497;57,8132788;60,5557885;65,9201845;68,0786555;69,3932556;71,5016985;72,0383931;74,7977019;76,2012436;77,8954578;79,3691618;83,7297664;85,3166481;86,9234438;88,2493516;89,4441958;90,1690025;
Hong Kong SAR, China;HKG;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,1209554;0,8495279;1,3345680;2,7841983;3,2186356;4,7488387;10,5187571;14,5459796;21,2306820;27,8277607;38,6714032;43,0823830;52,2000434;56,3998804;56,9000000;60,8000000;64,8000000;66,7000000;69,4000000;72,0000000;72,2000000;72,9000000;74,2000000;79,8662704;84,9483530;87,4794147;89,4159447;90,5073953;91,7434004;92,4131360;93,0871579;95,6135705
Honduras;HND;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0367753;0,0437112;0,1709965;0,3012472;0,5735755;1,2038560;1,4152819;2,5974026;4,8000000;5,6000000;6,5000000;7,8000000;9,4000000;9,6000000;9,8000000;11,0900000;15,9000000;18,1200000;17,8000000;23,0000000;27,1000000;29,5282181;31,7357925;36,0400608;39,3883522;43,4895465;48,0835186;
Heavily indebted poor countries (HIPC);HPC;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0002966;0,0025304;0,0089586;0,0244816;0,0447616;0,1025584;0,1663524;0,2417473;0,3978784;0,6102179;0,9009684;1,1793464;1,5005863;2,2501833;2,2101408;2,7175027;3,3781829;3,9821889;4,9657287;6,0194610;7,8852559;10,4275053;13,4651486;15,8413651;18,5419420;20,4590064;24,5118439;28,4885178;
Croatia;HRV;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0972134;0,2683190;0,5140286;0,8589824;1,7296093;3,2732203;4,4053591;6,6448825;11,5585732;17,7600000;22,7500000;30,9100000;33,1400000;37,9800000;41,4400000;44,2400000;50,5800000;56,5500000;57,7899790;61,9399732;66,7476000;68,5700000;69,8450359;72,6972697;67,0961920;75,2946260;79,0797837;78,3209000;81,2539661;82,0715478
Haiti;HTI;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0074843;;0,0239995;0,0706585;0,2312707;0,3408323;0,8934330;1,6473583;5,4012619;6,3762016;6,7960005;7,2000000;7,6000000;8,1000000;8,3700000;9,0000000;9,8000000;10,6000000;11,4000000;14,2000000;22,8000000;27,2000000;32,4736271;32,4736271;36,3947480;38,9450183;
Hungary;HUN;Individuals using the Internet (% of population);IT.NET.USER.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0000000;0,0033826;0,0483534;0,1934144;0,4835810;0,6774861;0,9692395;1,9424499;3,8946433;5,8578407;6,9996764;14,5285543;16,6700000;21,6300000;27,7400000;38,9700000;47,0600000;53,3000000;61,0000000;62,0000000;65,0000000;68,0199879;70,5799982;72,6439000;75,6531975;72,8347370;79,2594121;76,7505471;76,0743606;80,3716936;84,7711520;88,6408347;90,4608411
